PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,BreedingStage,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,T,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK
BRTR BL12,22WNMTYG420BL12,PLC4,BL12,420,4,21ALL112YEP_MM,,UR272490847,1,1086,36,76,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG420,,2.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG462BL18,PLC4,BL18,462,4,21MT400669,,UR272492938,1,1086,26,97,86,2GEB02/WTP6741ZL.2,MT21400669,,,22WNMTYG462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG418BL10,PLC4,BL10,418,4,21ALL112YEP_MM,,UR272472364,1,1086,38,9,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG418,,5.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL12,22WNMTYG463BL12,PLC4,BL12,463,4,21MT402911,,UR272503792,1,1086,43,45,86,2GHB15/CTI354,MT21402895,,,22WNMTYG463,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG460BL10,PLC4,BL10,460,4,21MT401445,,UR272498401,1,1086,0,0,138,8DRB36/2BHB53ZL.3,MT21401445,,,22WNMTYG460,,4.0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG467BL18,PLC4,BL18,467,4,21MT400890,,UR272503384,1,1086,45,92,86,1ARB88/8AHB64ZS.0,MT21400890,,,22WNMTYG467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG463BL10,PLC4,BL10,463,4,21ALL112YEP_MM,,UR272487163,1,1086,70,77,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG463,,4.0,,,,,,1,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG461BL18,PLC4,BL18,461,4,21MT401677,,UR272492305,1,1086,18,149,86,8BHB91/MTTTE227ZL.0,MT21401677,,,22WNMTYG461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG462BL10,PLC4,BL10,462,4,21MT400669,,UR272507599,1,1086,26,109,896,2GEB02/WTP6741ZL.2,MT21400669,,,22WNMTYG462,,3.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG469BL18,PLC4,BL18,469,4,21MT401680,,UR272498530,1,1086,55,168,86,8AHB57/MTTTE227ZL.0,MT21401680,,,22WNMTYG469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG420BL18,PLC4,BL18,420,4,21MT401365,,UR272491453,1,1086,43,45,236,MTTTE234/2DEB35ZL.3,MT21401365,,,22WNMTYG420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG468BL18,PLC4,BL18,468,4,21ALL112XX9_MM,,UR272483194,1,1086,52,105,86,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNMTYG468,,,,,,,,,,,,,,,,,,,,,DKB360PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG457BL10,PLC4,BL10,457,4,21MT400320,,UR272493790,1,1086,49,76,86,MTYYG568/2AHB26ZS.0,MT21400320,,,22WNMTYG457,,4.0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG457BL18,PLC4,BL18,457,4,21MT400320,,UR272495956,1,1086,51,5,248,MTYYG568/2AHB26ZS.0,MT21400320,,,22WNMTYG457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG466BL18,PLC4,BL18,466,4,21MT401248,,UR272486671,1,1086,40,193,86,MTYYG141/2DEB35ZL.3,MT21401248,,,22WNMTYG466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG458BL18,PLC4,BL18,458,4,21MT402349,,UR272501932,1,1086,10,181,86,ZTU7013/2DEB00ZL.1,MT21402349,,,22WNMTYG458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG463BL18,PLC4,BL18,463,4,21ALL112YEP_MM,,UR272500984,1,1086,32,157,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG463,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL28,22WNMTYG458BL28,PLC4,BL28,458,4,21MT402349,,UR272495011,1,1086,10,181,86,ZTU7013/2DEB00ZL.1,MT21402349,,,22WNMTYG458,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL12,22WNMTYG465BL12,PLC4,BL12,465,4,21MT402685,,UR272474914,1,1086,57,5,86,2DEB35ZL.0/4DEB01,MT21402685,,,22WNMTYG465,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL12,22WNMTYG419BL12,PLC4,BL12,419,4,21MT402805,,UR272479117,1,1086,31,21,86,MTTTE104ZL.0/1ZRB84,MT21401183,,,22WNMTYG419,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL12,22WNMTYG469BL12,PLC4,BL12,469,4,21MT401680,,UR272499238,1,1086,63,104,86,8AHB57/MTTTE227ZL.0,MT21401680,,,22WNMTYG469,2.0000,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG419BL18,PLC4,BL18,419,4,21MT402805,,UR272474770,1,1086,38,20,182,MTTTE104ZL.0/1ZRB84,MT21401183,,,22WNMTYG419,4.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG460BL18,PLC4,BL18,460,4,21MT401445,,UR272488669,1,1086,12,113,86,8DRB36/2BHB53ZL.3,MT21401445,,,22WNMTYG460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL01,22WNMTYG468BL01,PLC4,BL01,468,4,21ALL112XX9_MM,,UR272502370,1,1086,52,105,1094,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNMTYG468,,2.0,,,,,,,,,,,,,,,,,,,DKB360PRO3,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL28,22WNMTYG419BL28,PLC4,BL28,419,4,21MT402805,,UR272502466,1,1086,38,20,182,MTTTE104ZL.0/1ZRB84,MT21401183,,,22WNMTYG419,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYG469BL10,PLC4,BL10,469,4,21MT401680,,UR272475430,1,1086,64,125,344,8AHB57/MTTTE227ZL.0,MT21401680,,,22WNMTYG469,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL12,22WNMTYG466BL12,PLC4,BL12,466,4,21MT401248,,UR272478085,1,1086,12,101,86,MTYYG141/2DEB35ZL.3,MT21401248,,,22WNMTYG466,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG418BL18,PLC4,BL18,418,4,21ALL112YEP_MM,,UR272481076,1,1086,6,101,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG418,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YEP_MM,,UR272562594,1,1086,21,8,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG420BL10,PLC4,BL10,420,4,21MT401365,,UR272473723,1,1086,5,92,686,MTTTE234/2DEB35ZL.3,MT21401365,,,22WNMTYG420,,2.0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYG469BL28,PLC4,BL28,469,4,21MT401680,,UR272475559,1,1086,55,168,86,8AHB57/MTTTE227ZL.0,MT21401680,,,22WNMTYG469,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYG470BL18,PLC4,BL18,470,4,21MT410013,,UR272566059,1,1086,14,21,86,MTYYG568/1YRB77ZS.0,MT21410013,,,22WNMTYG470,2.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG470BL12,PLC4,BL12,470,4,21MT410013,,UR272564751,1,1086,22,77,86,MTYYG568/1YRB77ZS.0,MT21410013,,,22WNMTYG470,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21UB059792,,UR272565426,1,1086,14,21,86,B6T7T943ZS.2/UBYYE369,SZE6192ZL.0,SZE6192ZL.0,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SZE6192ZL.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG459BL18,PLC4,BL18,459,4,21MT401296,,UR272485180,1,1086,59,13,239,LOYFB356/2DEB35ZL.3,MT21401296,,,22WNMTYG459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG465BL10,PLC4,BL10,465,4,21MT402685,,UR272473294,1,1086,39,120,518,2DEB35ZL.0/4DEB01,MT21402685,,,22WNMTYG465,,3.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL01,22WNMTYG470BL01,PLC4,BL01,470,4,21MT410013,,UR272563749,1,1086,14,21,86,MTYYG568/1YRB77ZS.0,MT21410013,,,22WNMTYG470,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL10,22WNMTYG464BL10,PLC4,BL10,464,4,21MT400289,,UR272477068,1,1086,32,121,554,UBYYE349/1ZRB84ZS.0,MT21400289,,,22WNMTYG464,,3.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG419BL10,PLC4,BL10,419,4,21MT402805,,UR272471374,1,1086,44,21,86,MTTTE104ZL.0/1ZRB84,MT21401183,,,22WNMTYG419,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG470BL10,PLC4,BL10,470,4,21MT410013,,UR272568132,1,1086,14,21,86,MTYYG568/1YRB77ZS.0,MT21410013,,,22WNMTYG470,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYG470BL28,PLC4,BL28,470,4,21MT410013,,UR272567193,1,1086,14,21,86,MTYYG568/1YRB77ZS.0,MT21410013,,,22WNMTYG470,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYG458BL10,PLC4,BL10,458,4,21MT402349,,UR272483068,1,1086,57,68,86,ZTU7013/2DEB00ZL.1,MT21402349,,,22WNMTYG458,,2.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG464BL18,PLC4,BL18,464,4,21MT400289,,UR272497300,1,1086,25,192,86,UBYYE349/1ZRB84ZS.0,MT21400289,,,22WNMTYG464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL28,22WNMTYG420BL28,PLC4,BL28,420,4,21MT401365,,UR272499826,1,1086,43,45,236,MTTTE234/2DEB35ZL.3,MT21401365,,,22WNMTYG420,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21UB059792,,UR272563443,1,1086,21,8,86,B6T7T943ZS.2/UBYYE369,SZE6192ZL.0,SZE6192ZL.0,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SZE6192ZL.0,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,22WNMTYG418BL28,PLC4,BL28,418,4,21ALL112YEP_MM,,UR272488540,1,1086,6,101,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG418,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,22WNMTYG457BL28,PLC4,BL28,457,4,21MT400320,,UR272504407,1,1086,51,5,86,MTYYG568/2AHB26ZS.0,MT21400320,,,22WNMTYG457,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YEP_MM,,UR272564598,1,1086,21,8,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL01,22WNMTYG467BL01,PLC4,BL01,467,4,21MT400890,,UR272486800,1,1086,45,92,1118,1ARB88/8AHB64ZS.0,MT21400890,,,22WNMTYG467,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG465BL01,PLC4,BL01,465,4,21MT402685,,UR272485027,1,1086,38,133,1238,2DEB35ZL.0/4DEB01,MT21402685,,,22WNMTYG465,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG458BL01,PLC4,BL01,458,4,21MT402349,,UR272478232,1,1086,10,181,233,ZTU7013/2DEB00ZL.1,MT21402349,,,22WNMTYG458,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG420BL01,PLC4,BL01,420,4,21MT401365,,UR272480569,1,1086,43,45,86,MTTTE234/2DEB35ZL.3,MT21401365,,,22WNMTYG420,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG457BL01,PLC4,BL01,457,4,21MT400320,,UR272502094,1,1086,51,5,86,MTYYG568/2AHB26ZS.0,MT21400320,,,22WNMTYG457,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG462BL01,PLC4,BL01,462,4,21MT400669,,UR272493073,1,1086,26,97,1436,2GEB02/WTP6741ZL.2,MT21400669,,,22WNMTYG462,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG469BL01,PLC4,BL01,469,4,21MT401680,,UR272504959,1,1086,55,168,215,8AHB57/MTTTE227ZL.0,MT21401680,,,22WNMTYG469,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG417BL01,PLC4,BL01,417,4,21MT401019,,UR272479021,1,1086,31,21,86,MTYYC173/1ZRB84ZS.0,MT21401019,,,22WNMTYG417,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG466BL01,PLC4,BL01,466,4,21MT401248,,UR272488933,1,1086,40,193,236,MTYYG141/2DEB35ZL.3,MT21401248,,,22WNMTYG466,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG464BL01,PLC4,BL01,464,4,21MT400289,,UR272501506,1,1086,25,192,242,UBYYE349/1ZRB84ZS.0,MT21400289,,,22WNMTYG464,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21UB059792,,UR272563269,1,1086,21,8,86,B6T7T943ZS.2/UBYYE369,SZE6192ZL.0,SZE6192ZL.0,,22WNMTYGLVG,,3.0,,,,,,,,,,,,,,,,,,,SZE6192ZL.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG459BL01,PLC4,BL01,459,4,21MT401296,,UR272486101,1,1086,59,13,86,LOYFB356/2DEB35ZL.3,MT21401296,,,22WNMTYG459,4.0000,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG418BL01,PLC4,BL01,418,4,21ALL112YEP_MM,,UR272508406,1,1086,6,101,701,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYG418,,3.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG460BL01,PLC4,BL01,460,4,21MT401445,,UR272495140,1,1086,12,113,1291,8DRB36/2BHB53ZL.3,MT21401445,,,22WNMTYG460,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG419BL01,PLC4,BL01,419,4,21MT402805,,UR272508283,1,1086,38,20,86,MTTTE104ZL.0/1ZRB84,MT21401183,,,22WNMTYG419,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG463BL01,PLC4,BL01,463,4,21MT402911,,UR272496592,1,1086,32,157,1226,2GHB15/CTI354,MT21402895,,,22WNMTYG463,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG461BL01,PLC4,BL01,461,4,21MT401677,,UR272474527,1,1086,18,149,1556,8BHB91/MTTTE227ZL.0,MT21401677,,,22WNMTYG461,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL10,22WNMTYG468BL10,PLC4,BL10,468,4,21ALL112XWV_MM,,UR272494620,1,1087,58,153,339,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG468,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG457BL18,PLC4,BL18,457,4,21MT400323,,UR272495955,1,1087,51,9,249,MTYYE698/2AHB26ZS.0,MT21400323,,,22WNMTYG457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG468BL12,PLC4,BL12,468,4,21ALL112XWV_MM,,UR272493198,1,1087,47,92,87,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG468,,1.0,,,,,2,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG461BL18,PLC4,BL18,461,4,21MT401678,,UR272492304,1,1087,18,153,87,8CEB54/MTTTE227ZL.0,MT21401678,,,22WNMTYG461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG464BL12,PLC4,BL12,464,4,21MT400290,,UR272504094,1,1087,49,25,87,WYXD534/1ZRB84ZS.0,MT21400290,,,22WNMTYG464,3.0000,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG459BL10,PLC4,BL10,459,4,21MT401300,,UR272491860,1,1087,12,145,997,ACYYA996/2DEB35ZL.3,MT21401300,,,22WNMTYG459,,2.0,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG466BL10,PLC4,BL10,466,4,21MT401249,,UR272505678,1,1087,46,93,537,MTYYF131/2DEB35ZL.3,MT21401249,,,22WNMTYG466,,3.0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG466BL18,PLC4,BL18,466,4,21MT401249,,UR272486670,1,1087,40,197,87,MTYYF131/2DEB35ZL.3,MT21401249,,,22WNMTYG466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG460BL10,PLC4,BL10,460,4,21ALL112XXS_MM,,UR272498400,1,1087,0,0,139,P3707VYH,P3707VYH,P3707VYH,,22WNMTYG460,,2.0,,,,,,4,,,,,,,,,,,,,P3707VYH PI,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG461BL10,PLC4,BL10,461,4,21MT401678,,UR272503530,1,1087,19,108,969,8CEB54/MTTTE227ZL.0,MT21401678,,,22WNMTYG461,,3.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG467BL10,PLC4,BL10,467,4,21ALL112XXS_MM,,UR272476782,1,1087,52,165,474,P3707VYH,P3707VYH,P3707VYH,,22WNMTYG467,,3.0,,,,,,2,,,,,,,,,,,,,P3707VYH PI,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL12,22WNMTYG463BL12,PLC4,BL12,463,4,21MT402912,,UR272503791,1,1087,43,49,87,MTYYF548/CTI354,MT21402896,,,22WNMTYG463,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG418BL10,PLC4,BL10,418,4,21ALL112XXK_MM,,UR272472363,1,1087,38,13,87,MG580PWU,MG580PWU,MG580PWU,,22WNMTYG418,,4.0,,,,,,,,,,,,,,,,,,,MG580PWU,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG420BL18,PLC4,BL18,420,4,21MT401370,,UR272491452,1,1087,43,49,237,MTTTF284/2DEB35ZL.3,MT21401370,,,22WNMTYG420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG469BL18,PLC4,BL18,469,4,21ALL112XXS_MM,,UR272498529,1,1087,55,164,87,P3707VYH,P3707VYH,P3707VYH,,22WNMTYG469,,,,,,,,,,,,,,,,,,,,,P3707VYH PI,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNMTYG467BL18,PLC4,BL18,467,4,21ALL112XXS_MM,,UR272503383,1,1087,45,88,87,P3707VYH,P3707VYH,P3707VYH,,22WNMTYG467,,,,,,,,,,,,,,,,,,,,,P3707VYH PI,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG420BL12,PLC4,BL12,420,4,21MT401370,,UR272490846,1,1087,36,72,87,MTTTF284/2DEB35ZL.3,MT21401370,,,22WNMTYG420,,2.0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG462BL10,PLC4,BL10,462,4,21MT400671,,UR272507598,1,1087,26,113,897,2GEB05/WTP6741ZL.2,MT21400671,,,22WNMTYG462,,3.0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
