#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XXS_MM,,UR271374417,1,1035,7,64,80,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,1.0000,2.0,,,,,,1,,,,,,,,,,,,,P3707VYH PI,67,,9341.34,5.49,34.07,,,34.07,17.00,96.79,17.00,,1,,,145,250,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XXS_MM,,UR271366431,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,1.0000,2,3.0,P3707VYH PI,67,9,12019.45,6.91,44.05,,14,44.05,17.40,125.14,17.40,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XXS_MM,,UR271346146,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,66,,10199.52,6.00,37.20,,,37.20,17.00,105.68,17.00,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XXS_MM,,UR271367067,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,70,,11297.52,5.47,43.10,,,43.10,20.65,122.44,20.65,,5,,,125,240,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XXS_MM,,UR271353923,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,69,10,,,37.30,,,,,,21.25,,1,,,,,,4/21/2022,4/21/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XXS_MM,,UR271346764,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,P3707VYH PI,61,9,7511.96,3.50,28.95,,15,28.95,21.45,82.24,21.45,,1,,,105,230,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXS_MM,,UR271372369,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,56,8,7690.35,3.67,29.45,,14,29.45,20.95,83.66,20.95,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XXS_MM,,UR271366266,1,1035,7,96,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,,2.0,,,,,,2,,,,,,,,,,1.0000,,,P3707VYH PI,55,9,8577.33,4.06,32.93,,17,32.93,21.15,93.55,21.15,,1,,,,,63,4/12/2022,4/12/2022,63,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXS_MM,,UR271344907,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,1.0000,1.0,,,,,3,,,,,,,,,,,,,,P3707VYH PI,64,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XXS_MM,,UR271347693,1,1035,7,64,80,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,64,12,7047.81,4.32,25.49,,19,25.49,16.30,72.41,16.30,,1,,,120,263,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XXS_MM,,UR271354150,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,P3707VYH PI,68,,8235.51,3.64,32.21,,,32.21,22.60,91.51,22.60,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXS_MM,,UR271375829,1,1035,7,64,53,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,6.0000,,,,,,,,,,,,,,,,,,,,P3707VYH PI,80,,5200.23,4.23,17.95,,,17.95,12.30,50.99,12.30,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XX9_MM,,UR271356805,1,1036,7,88,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,DKB360PRO3,61,8,11235.88,8.23,39.39,,13,39.39,13.65,111.90,13.65,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XX9_MM,,UR271352690,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,DKB360PRO3,,7,12449.82,7.35,45.38,,,45.38,16.95,128.92,16.95,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XX9_MM,,UR271344741,1,1036,8,73,81,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,,,DKB360PRO3,65,,10470.17,8.55,36.12,,,36.12,12.25,102.61,12.25,,1,,,,,51,3/16/2022,3/16/2022,51,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XX9_MM,,UR271374416,1,1036,7,56,81,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,DKB360PRO3,66,,10906.70,7.06,39.05,,,39.05,15.45,110.94,15.45,,1,,,130,270,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XX9_MM,,UR271366430,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,DKB360PRO3,68,7,11260.42,7.15,40.46,,10,40.46,15.75,114.94,15.75,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XX9_MM,,UR271346145,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,61,,9652.51,6.23,34.58,,,34.58,15.50,98.24,15.50,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XX9_MM,,UR271367066,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,67,,12386.29,7.39,45.04,,,45.04,16.75,127.95,16.75,,1,,,120,230,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XX9_MM,,UR271353922,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,68,6,,,42.08,,,,,,18.05,,1,,,,,,4/15/2022,4/13/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XX9_MM,,UR271346763,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,4.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,DKB360PRO3,67,5,9565.99,4.87,36.04,,7,36.04,19.65,102.39,19.65,,1,,,100,225,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XX9_MM,,UR271372368,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,64,7,10532.64,6.65,37.89,,11,37.89,15.85,107.64,15.85,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XX9_MM,,UR271366265,1,1036,7,88,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,,1.0,,,,,2,2,,,,,,,,,,3.0000,,,DKB360PRO3,54,11,8232.41,4.37,30.71,,21,30.71,18.85,87.24,18.85,,1,,,,,58,4/8/2022,4/7/2022,59,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XX9_MM,,UR271344906,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,1.0000,2.0,,,,,2,,,,,,,,,,,,,,DKB360PRO3,52,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XX9_MM,,UR271347692,1,1036,7,56,81,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,66,9,7895.52,7.89,26.56,,14,26.56,10.01,75.45,10.01,,1,,,110,265,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XX9_MM,,UR271354149,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,DKB360PRO3,63,,9047.30,5.48,32.80,,,32.80,16.50,93.18,16.50,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XX9_MM,,UR271375828,1,1036,7,56,54,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,64,,5548.66,6.19,18.45,,,18.45,8.96,52.41,8.96,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XXN_MM,,UR271356804,1,1037,7,80,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,,6.0,,,,,,,,,,,,,,,,,,,MG711PWU,69,9,11809.20,7.09,42.89,,13,42.89,16.65,121.85,16.65,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XXN_MM,,UR271352689,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,MG711PWU,,8,11623.46,5.13,45.49,,,45.49,22.65,129.23,22.65,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXN_MM,,UR271344740,1,1037,8,81,82,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,,,MG711PWU,65,,10268.02,5.46,38.28,,,38.28,18.80,108.75,18.80,,1,,,,,55,3/22/2022,3/20/2022,57,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XXN_MM,,UR271374415,1,1037,7,48,82,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,1.0000,2.0,,,,,,1,,,,,,,,,,,,,MG711PWU,69,,9245.38,5.44,33.72,,,33.72,17.00,95.80,17.00,,1,,,140,255,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XXN_MM,,UR271366429,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,4.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,MG711PWU,70,9,12466.96,6.78,46.25,,13,46.25,18.40,131.39,18.40,,5,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XXN_MM,,UR271346144,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,65,,10186.16,5.74,37.49,,,37.49,17.75,106.51,17.75,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XXN_MM,,UR271367065,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,69,,10715.37,4.85,41.64,,,41.64,22.10,118.30,22.10,,1,,,110,230,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XXN_MM,,UR271353921,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,65,10,,,38.97,,,,,,22.30,,1,,,,,,4/17/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XXN_MM,,UR271346762,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,4.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,MG711PWU,64,8,9579.70,4.13,37.76,,12,37.76,23.20,107.27,23.20,,1,,,125,260,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXN_MM,,UR271372367,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,68,9,9646.22,4.46,37.27,,13,37.27,21.65,105.88,21.65,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XXN_MM,,UR271366264,1,1037,7,80,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,,3.0,,,,,,3,,,,,,,,,,3.0000,,,MG711PWU,43,12,7470.52,3.62,28.50,,27,28.50,20.65,80.97,20.65,,1,,,,,59,4/9/2022,4/8/2022,60,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXN_MM,,UR271344905,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,1.0000,3.0,,,,,2,,,,,,,,,,,,,,MG711PWU,51,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XXN_MM,,UR271347691,1,1037,7,48,82,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,63,10,7793.33,4.12,29.09,,16,29.09,18.90,82.64,18.90,,1,,,133,255,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XXN_MM,,UR271354148,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,1.0000,,,MG711PWU,63,,8401.99,3.39,33.80,,,33.80,24.75,96.02,24.75,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXN_MM,,UR271375827,1,1037,7,48,55,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,MG711PWU,66,,4983.37,6.69,16.30,,,16.30,7.45,46.31,7.45,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XWV_MM,,UR271356803,1,1038,7,72,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,64,7,10761.30,7.83,37.77,,11,37.77,13.75,107.30,13.75,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XWV_MM,,UR271352688,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,9,11956.48,6.26,44.74,,,44.74,19.10,127.10,19.10,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XWV_MM,,UR271344739,1,1038,8,89,83,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,,6.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,66,,9090.69,6.34,32.13,,,32.13,14.35,91.28,14.35,,1,,,,,55,3/22/2022,3/20/2022,57,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XWV_MM,,UR271374414,1,1038,7,40,83,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,1.0000,2.0,,,,,,1,,,,,,,,,,,,,AS1820PRO3,67,,9885.37,6.10,35.71,,,35.71,16.20,101.45,16.20,,5,,,130,260,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XWV_MM,,UR271366428,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,AS1820PRO3,63,5,11365.68,6.28,42.01,,7,42.01,18.10,119.35,18.10,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XWV_MM,,UR271346143,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,52,,11012.72,6.76,39.83,,,39.83,16.30,113.15,16.30,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XWV_MM,,UR271367064,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,64,,10939.20,6.38,39.97,,,39.97,17.15,113.55,17.15,,1,,,115,225,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XWV_MM,,UR271353920,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,59,8,,,38.89,,,,,,19.55,,1,,,,,,4/18/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XWV_MM,,UR271346761,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,3.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,AS1820PRO3,65,7,10175.98,5.08,38.53,,11,38.53,20.05,109.46,20.05,,1,,,110,250,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XWV_MM,,UR271372366,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,60,6,9765.19,5.60,35.81,,9,35.81,17.45,101.73,17.45,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XWV_MM,,UR271366263,1,1038,7,72,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,2.0,,,,,,1,,,,,,,,,,1.0000,,,AS1820PRO3,62,8,8390.23,4.26,31.63,,13,31.63,19.70,89.86,19.70,,5,,,,,59,4/9/2022,4/8/2022,60,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XWV_MM,,UR271344904,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,1.0000,3.0,,,,,2,,,,,,,,,,,,,,AS1820PRO3,52,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XWV_MM,,UR271347690,1,1038,7,40,83,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,60,14,6005.60,5.83,20.27,,23,20.27,10.31,57.59,10.31,,5,,,132,296,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XWV_MM,,UR271354147,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,1.0000,,,AS1820PRO3,61,,8827.60,4.70,32.91,,,32.91,18.80,93.49,18.80,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XWV_MM,,UR271375826,1,1038,7,40,56,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,59,,5651.59,5.84,18.94,,,18.94,9.67,53.81,9.67,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XXU_MM,,UR271356802,1,1039,7,64,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,P3845VYHR,68,10,12991.25,8.69,46.24,,15,46.24,14.95,131.36,14.95,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XXU_MM,,UR271352687,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,1,,P3845VYHR,,9,12579.44,6.24,47.69,,,47.69,20.15,135.48,20.15,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YEP_MM,,UR271344738,1,1039,9,96,84,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,32.12,,,32.12,13.45,,13.45,,1,,,,,,3/19/2022,3/20/2022,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XXU_MM,,UR271374413,1,1039,7,32,84,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,1.0000,2.0,,,,,,1,,,,,,,,,,,,,P3845VYHR,73,,10916.70,6.50,39.72,,,39.72,16.80,112.84,16.80,,1,,,130,250,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XXU_MM,,UR271366427,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,3.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,P3845VYHR,73,11,12232.15,6.81,45.13,,16,45.13,17.95,128.21,17.95,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XXU_MM,,UR271346142,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,P3845VYHR,67,,10914.38,6.27,40.00,,,40.00,17.40,113.64,17.40,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YEP_MM,,UR271367063,1,1039,7,32,57,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,33.83,,,33.83,16.45,,16.45,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XXU_MM,,UR271353919,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,P3845VYHR,69,10,,,39.56,,,,,,22.65,,1,,,,,,4/19/2022,4/17/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XXU_MM,,UR271346760,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,5.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,P3845VYHR,70,7,9645.12,4.53,37.10,,10,37.10,21.30,105.40,21.30,,1,,,105,230,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXU_MM,,UR271372365,1,1039,7,32,57,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,P3845VYHR,70,11,9204.55,4.84,34.40,,16,34.40,19.00,97.73,19.00,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
