#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:GRLSR,PSS:SCBLR,PSS:NOTET
,22WNBPEYG6K1BU07,UR271706298,SYN555 VIP3,NK555VIP3,3,0113,24,17,BRTR BU07 Chapadao do Sul II,07F01,5,,,,,
,22WNBPEYG6K1BU07,UR271706297,MG593PWU,MG593PWU,3,0114,24,25,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG6K1BU07,UR271706296,AS1820PRO3,AS1820PRO3,3,0115,24,33,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG6K1BU07,UR271706295,SZF6101ZL.0,SZF6101ZL.0,3,0116,25,33,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG6K1BU07,UR271706294,P3898,P3898,3,0117,25,25,BRTR BU07 Chapadao do Sul II,07F01,5,,,,,
,22WNBPEYG6K1BU07,UR271706293,SYN7205ZS.0,STATUSVIP3,3,0118,25,17,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG6K1BU07,UR271706292,P3858PWU,P3858PWU,3,0119,25,9,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG6K1BU07,UR271706291,SZD5211ZL.0,SZD5211ZL.0,3,0120,25,1,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,considerar linhss da esquerda
,22WNBPEYG6K1BU07,UR271706290,SZF558WT.0,NS91VIP2,3,0121,23,41,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG6K1BU07,UR271706289,SXD228ZS.0,NK520VIP3,3,0122,23,49,BRTR BU07 Chapadao do Sul II,07F01,7,,,,,
,22WNBPEYG6K1BU07,UR271706288,MG652PWU,MG652PWU,3,0123,23,57,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG6K1BU07,UR271706287,NS90PRO2,NS90PRO2,3,0124,23,65,BRTR BU07 Chapadao do Sul II,07F01,1,,,,,
,22WNBPEYG6K1BU07,UR271706286,SZF558ZL.0,SZF558ZL.0,3,0125,23,73,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG6K1BU07,UR271706285,AS1633PRO3,AS1633PRO3,3,0126,24,73,BRTR BU07 Chapadao do Sul II,07F01,5,,,,,
,22WNBPEYG6K1BU07,UR271706284,K9606VIP3,K9606VIP3,3,0127,24,65,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG6K1BU07,UR271706283,DKB335PRO3,DKB335PRO3,3,0128,24,57,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG6K1BU07,UR271706282,SXD218ZS.0,NS80VIP3,3,0129,24,49,BRTR BU07 Chapadao do Sul II,07F01,7,,,,,
,22WNBPEYG6K1BU07,UR271706281,B2401PWU,B2401PWU,3,0130,24,41,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG6K1BU07,UR271706280,B2620PWU,B2620PWU,3,0131,25,41,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG6K1BU07,UR271706279,SXC2251ZL.0,SXC2251ZL.0 B7T7T812ZS.4/WYFB133,3,0132,25,49,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG6K1BU07,UR271706278,SXC2251TG.0,SXC2251TG.0,3,0133,25,57,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG6K1BU07,UR271706277,MG580PWU,MG580PWU,3,0134,25,65,BRTR BU07 Chapadao do Sul II,07F01,5,,,,,
,22WNBPEYG6K1BU07,UR271706276,DKB255PRO3,DKB255PRO3,3,0135,25,73,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG8Z3BU07,UR271207148,SYA7470ZS.0,SYA7470ZS.0,1,0001,2,41,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG8Z3BU07,UR271207147,SYC7209ZS.0,SYC7209ZS.0,1,0002,2,49,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG8Z3BU07,UR271207146,SYA7560ZS.0,SYA7560ZS.0,1,0003,2,57,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG8Z3BU07,UR271207145,SXE3279ZL.0,SXE3279ZL.0,1,0004,2,65,BRTR BU07 Chapadao do Sul II,07F01,7,,,,,considerar linhas dacesquerda
,22WNBPEYG8Z3BU07,UR271207144,SXC1510ZS.0,SXC1510ZS.0 B7T7T812ZS.4\8XHB78,1,0005,2,73,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207143,SZD537ZL.0,SZD537ZL.0,1,0006,3,73,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG8Z3BU07,UR271207142,SXD2350ZS.0,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,1,0007,3,65,BRTR BU07 Chapadao do Sul II,07F01,6,,,,,
,22WNBPEYG8Z3BU07,UR271207141,SXB178ZL.0,SXB178ZL.0  B6T7T943ZS.2/LFX6887,1,0008,3,57,BRTR BU07 Chapadao do Sul II,07F01,7,,,,,
,22WNBPEYG8Z3BU07,UR271207140,SW8014ZS.2,SW8014ZS.2  B6T7T943ZS/WYX7011,1,0009,3,49,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG8Z3BU07,UR271207139,SU8818ZL,SU8818ZL,1,0010,3,41,BRTR BU07 Chapadao do Sul II,07F01,9,,,,,
,22WNBPEYG8Z3BU07,UR271207138,SV9036ZL,SV9036ZL,1,0011,4,41,BRTR BU07 Chapadao do Sul II,07F01,8,,,,,
,22WNBPEYG8Z3BU07,UR271207137,SXD2350ZS.0,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,2,0012,4,49,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207136,SXB178ZL.0,SXB178ZL.0  B6T7T943ZS.2/LFX6887,2,0013,4,57,BRTR BU07 Chapadao do Sul II,07F01,8,,,,,
,22WNBPEYG8Z3BU07,UR271207135,SYC7209ZS.0,SYC7209ZS.0,2,0014,4,65,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207134,SYA7560ZS.0,SYA7560ZS.0,2,0015,4,73,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207133,SYA7470ZS.0,SYA7470ZS.0,2,0016,5,73,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207132,SXC1510ZS.0,SXC1510ZS.0 B7T7T812ZS.4\8XHB78,2,0017,5,65,BRTR BU07 Chapadao do Sul II,07F01,4,,,,,
,22WNBPEYG8Z3BU07,UR271207131,SU8818ZL,SU8818ZL,2,0018,5,57,BRTR BU07 Chapadao do Sul II,07F01,9,,,,,
,22WNBPEYG8Z3BU07,UR271207130,SV9036ZL,SV9036ZL,2,0019,5,49,BRTR BU07 Chapadao do Sul II,07F01,8,,,,,
,22WNBPEYG8Z3BU07,UR271207129,SW8014ZS.2,SW8014ZS.2  B6T7T943ZS/WYX7011,2,0020,5,41,BRTR BU07 Chapadao do Sul II,07F01,3,,,,,
,22WNBPEYG8Z3BU07,UR271207128,SZD537ZL.0,SZD537ZL.0,2,0021,6,41,BRTR BU07 Chapadao do Sul II,07F01,2,,,,,
,22WNBPEYG8Z3BU07,UR271207127,SXE3279ZL.0,SXE3279ZL.0,2,0022,6,49,BRTR BU07 Chapadao do Sul II,07F01,7,,,,,
,21SUBPADISENBU17,UR271474727,30A37PWU,30A37PWU,1,1001,1,481,BRTR BU17 Planalto Verde,17F02,4,,,,,
,21SUBPADISENBU17,UR271474726,P30F53VYHR,P30F53VYHR,1,1002,1,485,BRTR BU17 Planalto Verde,17F02,6,,,,,
,21SUBPADISENBU17,UR271474725,FORMULAWT.0,FORMULAVIP2,1,1003,1,489,BRTR BU17 Planalto Verde,17F02,6,,,,,
,21SUBPADISENBU17,UR271474724,SX5885ZS.0,NK488VIP3,1,1004,1,493,BRTR BU17 Planalto Verde,17F02,4,,,,,
,21SUBPADISENBU17,UR271474723,SYN555 VIP3,NK555VIP3,1,1005,1,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,21SUBPADISENBU17,UR271474722,SX7331ZS.2,SUPREMOVIP3,1,1006,1,501,BRTR BU17 Planalto Verde,17F02,2,,,,,
,21SUBPADISENBU17,UR271474721,MG580PWU,MG580PWU,1,1007,1,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEOB9K3BU17,UR271785886,SYN555 VIP3,NK555VIP3,1,1001,1,441,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785885,P3898,P3898,1,1002,1,445,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785884,SYN555 VIP3,NK555VIP3,1,1003,1,449,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEOB9K3BU17,UR271785883,AS1868PRO3,AS1868PRO3,1,1004,1,453,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEOB9K3BU17,UR271785882,SYN555 VIP3,NK555VIP3,1,1005,1,457,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785881,SXF258WT.0,NS95VIP2,1,1006,1,461,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785880,SXD3249ZL.0,NS75VIP3,1,1007,1,465,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785879,SZF558ZL.0,SZF558ZL.0,1,1008,1,469,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785878,DKB335PRO3,DKB335PRO3,1,1009,1,473,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEOB9K3BU17,UR271785877,SXD228ZS.0,NK520VIP3,1,1010,1,477,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707370,SYN555 VIP3,NK555VIP3,1,0001,7,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707369,SXC2251ZL.0,SXC2251ZL.0 B7T7T812ZS.4/WYFB133,1,0002,7,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707368,B2401PWU,B2401PWU,1,0003,7,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707367,MG580PWU,MG580PWU,1,0004,7,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707366,DKB255PRO3,DKB255PRO3,1,0005,7,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707365,B2620PWU,B2620PWU,1,0006,8,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707364,SZC4141ZL.0,SZC4141ZL.0,1,0007,8,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707363,SYN555 VIP3,NK555VIP3,1,0008,8,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707362,SYN555 VIP3,NK555VIP3,1,0009,8,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707361,SZD5031ZL.0,SZD5031ZL.0,1,0010,8,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707360,SZE6111ZL.0,SZE6111ZL.0,1,0011,9,481,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707359,SYN555 VIP3,NK555VIP3,1,0012,9,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707358,SYN555 VIP3,NK555VIP3,1,0013,9,497,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707357,SYN555 VIP3,NK555VIP3,1,0014,9,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707356,SYN555 VIP3,NK555VIP3,1,0015,9,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707355,SXF258WT.0,NS95VIP2,1,0016,10,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707354,SYN555 VIP3,NK555VIP3,1,0017,10,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707353,SYC7441ZL.0,SYC7441ZL.0,1,0018,10,497,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707352,SYN555 VIP3,NK555VIP3,1,0019,10,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707351,SYN555 VIP3,NK555VIP3,1,0020,10,481,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707350,SYN555 VIP3,NK555VIP3,1,0021,11,481,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707349,SYN555 VIP3,NK555VIP3,1,0022,11,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707348,SYN555 VIP3,NK555VIP3,1,0023,11,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707347,SXD3249ZL.0,NS75VIP3,1,0024,11,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707346,SYN555 VIP3,NK555VIP3,1,0025,11,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707345,P3707VYH,P3707VYH,1,0026,12,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707344,DKB360PRO3,DKB360PRO3,1,0027,12,505,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707343,AS1820PRO3,AS1820PRO3,1,0028,12,497,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707342,AS1868PRO3,AS1868PRO3,1,0029,12,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707341,P3898,P3898,1,0030,12,481,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707340,P3845VYHR,P3845VYHR,1,0031,13,481,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707339,SYN555 VIP3,NK555VIP3,1,0032,13,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707338,MG593PWU,MG593PWU,1,0033,13,497,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707337,SZD5211ZL.0,SZD5211ZL.0,1,0034,13,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707336,SZF558ZL.0,SZF558ZL.0,1,0035,13,513,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707335,SYN7205ZS.0,STATUSVIP3,1,0036,14,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707334,SXD228ZS.0,NK520VIP3,1,0037,14,505,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707333,NS90PRO2,NS90PRO2,1,0038,14,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707332,SXD218ZS.0,NS80VIP3,1,0039,14,489,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707331,SZF558WT.0,NS91VIP2,1,0040,14,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707330,MG652PWU,MG652PWU,1,0041,15,481,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707329,AS1633PRO3,AS1633PRO3,1,0042,15,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707328,DKB335PRO3,DKB335PRO3,1,0043,15,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707327,K9606VIP3,K9606VIP3,1,0044,15,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707326,SYN555 VIP3,NK555VIP3,1,0045,15,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707325,SYN555 VIP3,NK555VIP3,2,0046,16,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707324,B2620PWU,B2620PWU,2,0047,16,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707323,MG580PWU,MG580PWU,2,0048,16,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707322,B2401PWU,B2401PWU,2,0049,16,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707321,SXC2251ZL.0,SXC2251ZL.0 B7T7T812ZS.4/WYFB133,2,0050,16,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707320,DKB255PRO3,DKB255PRO3,2,0051,17,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707319,K9606VIP3,K9606VIP3,2,0052,17,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707318,SZF558WT.0,NS91VIP2,2,0053,17,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707317,SXD218ZS.0,NS80VIP3,2,0054,17,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707316,MG652PWU,MG652PWU,2,0055,17,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707315,DKB335PRO3,DKB335PRO3,2,0056,18,513,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707314,SYN7205ZS.0,STATUSVIP3,2,0057,18,505,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707313,NS90PRO2,NS90PRO2,2,0058,18,497,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707312,SXD228ZS.0,NK520VIP3,2,0059,18,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707311,SZD5211ZL.0,SZD5211ZL.0,2,0060,18,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707310,AS1633PRO3,AS1633PRO3,2,0061,19,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707309,SZF558ZL.0,SZF558ZL.0,2,0062,19,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707308,SYN555 VIP3,NK555VIP3,2,0063,19,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707307,SZE6111ZL.0,SZE6111ZL.0,2,0064,19,505,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707306,SYN555 VIP3,NK555VIP3,2,0065,19,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707305,SYN555 VIP3,NK555VIP3,2,0066,20,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707304,SYN555 VIP3,NK555VIP3,2,0067,20,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707303,SYN555 VIP3,NK555VIP3,2,0068,20,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707302,SYN555 VIP3,NK555VIP3,2,0069,20,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707301,AS1868PRO3,AS1868PRO3,2,0070,20,481,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707300,P3898,P3898,2,0071,21,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707299,SYN555 VIP3,NK555VIP3,2,0072,21,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707298,SYN555 VIP3,NK555VIP3,2,0073,21,497,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707297,P3845VYHR,P3845VYHR,2,0074,21,505,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707296,MG593PWU,MG593PWU,2,0075,21,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707295,SYN555 VIP3,NK555VIP3,2,0076,22,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707294,SYN555 VIP3,NK555VIP3,2,0077,22,505,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707293,AS1820PRO3,AS1820PRO3,2,0078,22,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707292,SYN555 VIP3,NK555VIP3,2,0079,22,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707291,SXD3249ZL.0,NS75VIP3,2,0080,22,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707290,SYN555 VIP3,NK555VIP3,2,0081,23,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707289,SYN555 VIP3,NK555VIP3,2,0082,23,489,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707288,SZD5031ZL.0,SZD5031ZL.0,2,0083,23,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707287,SYC7441ZL.0,SYC7441ZL.0,2,0084,23,505,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707286,SYN555 VIP3,NK555VIP3,2,0085,23,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707285,SXF258WT.0,NS95VIP2,2,0086,24,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707284,SZC4141ZL.0,SZC4141ZL.0,2,0087,24,505,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707283,SYN555 VIP3,NK555VIP3,2,0088,24,497,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707282,P3707VYH,P3707VYH,2,0089,24,489,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707281,DKB360PRO3,DKB360PRO3,2,0090,24,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707280,SYN555 VIP3,NK555VIP3,3,0091,25,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707279,SYN555 VIP3,NK555VIP3,3,0092,25,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707278,DKB360PRO3,DKB360PRO3,3,0093,25,497,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707277,SXD3249ZL.0,NS75VIP3,3,0094,25,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707276,SYN555 VIP3,NK555VIP3,3,0095,25,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707275,SYN555 VIP3,NK555VIP3,3,0096,26,513,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707274,P3845VYHR,P3845VYHR,3,0097,26,505,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707273,MG593PWU,MG593PWU,3,0098,26,497,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707272,SYN555 VIP3,NK555VIP3,3,0099,26,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707271,SYN555 VIP3,NK555VIP3,3,0100,26,481,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707270,SYN555 VIP3,NK555VIP3,3,0101,27,481,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707269,AS1868PRO3,AS1868PRO3,3,0102,27,489,BRTR BU17 Planalto Verde,17F02,6,,,,,
,22WNBPEYG6K1BU17,UR271707268,SYN555 VIP3,NK555VIP3,3,0103,27,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707267,SYN555 VIP3,NK555VIP3,3,0104,27,505,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707266,SYN555 VIP3,NK555VIP3,3,0105,27,513,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707265,SXF258WT.0,NS95VIP2,3,0106,28,513,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707264,SYC7441ZL.0,SYC7441ZL.0,3,0107,28,505,BRTR BU17 Planalto Verde,17F02,5,,,,,
,22WNBPEYG6K1BU17,UR271707263,SZE6111ZL.0,SZE6111ZL.0,3,0108,28,497,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707262,SZD5031ZL.0,SZD5031ZL.0,3,0109,28,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707261,P3707VYH,P3707VYH,3,0110,28,481,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707260,SZC4141ZL.0,SZC4141ZL.0,3,0111,29,481,BRTR BU17 Planalto Verde,17F02,2,,,,,
,22WNBPEYG6K1BU17,UR271707259,P3898,P3898,3,0112,29,489,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707258,SYN555 VIP3,NK555VIP3,3,0113,29,497,BRTR BU17 Planalto Verde,17F02,3,,,,,
,22WNBPEYG6K1BU17,UR271707257,SYN555 VIP3,NK555VIP3,3,0114,29,505,BRTR BU17 Planalto Verde,17F02,4,,,,,
,22WNBPEYG6K1BU17,UR271707256,AS1820PRO3,AS1820PRO3,3,0115,29,513,BRTR BU17 Planalto Verde,17F02,4,,,,,
