#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,PSS:MAXRNG,PSS:MAXROW,Location Name,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:DLLFR,PSS:SCLBR
,O4E,UR272438654,2DEB35/WTTC732ZL.0;WTTC732ZL.1;WTTC732ZL.3,,1,1100,86,48,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438653,WTTC674ZL.0;WTTC674ZL.2;WTTC674ZL.3/8XHB78,,1,1101,86,52,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438652,ACTTF491ZL.0/WYFA804,,1,1102,86,56,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438651,ACTTF511ZL.0/WYFA804,,1,1103,86,60,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438650,SX6003ZS.0,NK422VIP3,1,1104,86,64,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4E,UR272438649,DKB265PRO3,DKB265PRO3,1,1105,86,68,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4E,UR272438648,2DEB35/LOTTD256ZL.0;LOTTD256ZL.1;LOTTD256ZL.2,,1,1106,86,72,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438647,2DEB35/LOTTE116ZL.1;LOTTE116ZL.2;LOTTE116ZL.3,,1,1107,86,76,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438646,DKB255PRO3,DKB255PRO3,1,1108,86,80,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4E,UR272438645,SX6003ZS.0,NK422VIP3,1,1109,87,80,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438644,DKB360PRO3,DKB360PRO3,1,1110,87,76,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438643,ACTTF441ZL.0/ACYYE998,,1,1111,87,72,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438642,2DEB35/LOTTE406ZL.0;LOTTE406ZL.1;LOTTE406ZL.2,,1,1112,87,68,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438641,SX6003ZS.0,NK422VIP3,1,1113,87,64,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438640,WYF6091/WTP6741WT.0,,1,1114,87,60,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4E,UR272438639,ACTTC251ZL.0/ACYYE998,,1,1115,87,56,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438638,SX8394ZS.0,NS73VIP3,1,1116,87,52,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438637,SX6003ZS.0,NK422VIP3,1,1117,87,48,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438636,LOTTE560ZL.0/8XHB78,,1,1118,87,44,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4E,UR272438635,SX6003ZS.0,NK422VIP3,1,1119,88,44,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438634,ACTTE321ZL.0/ACYYE998,,1,1120,88,48,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4E,UR272438633,D8BB95/B7T7T812ZS.4,,1,1121,88,52,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438632,2DEB35/LOTTE216ZL.0;LOTTE216ZL.1;LOTTE216ZL.4,,1,1122,88,56,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4E,UR272438631,SX6003ZS.0,NK422VIP3,1,1123,88,60,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4E,UR272438630,ACTTE331WG.0/WYFA804,,1,1124,88,64,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451767,DKB255PRO3,DKB255PRO3,1,1001,88,68,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451766,SX5885ZS.0,NK488VIP3,1,1002,88,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451765,B6T7T943ZS.2/UBYYD379,SZC5132ZL.0,1,1003,88,76,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451764,SX5885ZS.0,NK488VIP3,1,1004,88,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451763,SX5885ZS.0,NK488VIP3,1,1005,89,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451762,SX5885ZS.0,NK488VIP3,1,1006,89,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451761,SX5885ZS.0,NK488VIP3,1,1007,89,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451760,SX5885ZS.0,NK488VIP3,1,1008,89,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451759,SX5885ZS.0,NK488VIP3,1,1009,89,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451758,SX5885ZS.0,NK488VIP3,1,1010,89,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451757,SX5885ZS.0,NK488VIP3,1,1011,89,56,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451756,DKB265PRO3,DKB265PRO3,1,1012,89,52,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451755,SX5885ZS.0,NK488VIP3,1,1013,89,48,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451754,SXD3249ZL.0,NS75VIP3,1,1014,89,44,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451753,SX5885ZS.0,NK488VIP3,1,1015,90,44,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451752,2ZRB29ZS.0/PEYOB268,SZC5102ZL.0,1,1016,90,48,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451751,SX5885ZS.0,NK488VIP3,1,1017,90,52,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451750,WTP6741ZL.2/PEYOB268,SZC5182ZL.0,1,1018,90,56,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4G,UR272451749,SX5885ZS.0,NK488VIP3,1,1019,90,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451748,SX5885ZS.0,NK488VIP3,1,1020,90,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451747,SX5885ZS.0,NK488VIP3,1,1021,90,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451746,SX5885ZS.0,NK488VIP3,1,1022,90,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451745,ZTU7026ZL.2/ACYFB838,SZC5252ZL.0,1,1023,90,76,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4G,UR272451744,SX5885ZS.0,NK488VIP3,1,1024,90,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451743,SX8394ZS.0,NS73VIP3,1,1025,91,80,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451742,SX5885ZS.0,NK488VIP3,1,1026,91,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451741,SX5885ZS.0,NK488VIP3,1,1027,91,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451740,SX5885ZS.0,NK488VIP3,1,1028,91,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451739,SX5885ZS.0,NK488VIP3,1,1029,91,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451738,SX5885ZS.0,NK488VIP3,1,1030,91,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451737,SX5885ZS.0,NK488VIP3,1,1031,91,56,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451736,SX5885ZS.0,NK488VIP3,1,1032,91,52,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451735,SX5885ZS.0,NK488VIP3,1,1033,91,48,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451734,DKB360PRO3,DKB360PRO3,1,1034,91,44,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451733,SX5885ZS.0,NK488VIP3,1,1035,92,44,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451732,SX5885ZS.0,NK488VIP3,1,1036,92,48,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451731,PETUF438ZL.1/1EEB17,SZE6172ZL.0,1,1037,92,52,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451730,UBTTG228ZL.0/1ZDB84,SZE6182ZL.0,1,1038,92,56,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451729,SX5885ZS.0,NK488VIP3,1,1039,92,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451728,SX5885ZS.0,NK488VIP3,1,1040,92,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451727,SX5885ZS.0,NK488VIP3,1,1041,92,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451726,SX5885ZS.0,NK488VIP3,1,1042,92,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451725,SX5885ZS.0,NK488VIP3,1,1043,92,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451724,SX5885ZS.0,NK488VIP3,1,1044,92,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451723,SXD3239ZL.0,NK467VIP3,1,1045,93,80,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451722,SXD3249ZL.0,NS75VIP3,1,1046,93,76,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451721,DKB255PRO3,DKB255PRO3,1,1047,93,72,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451720,SX5885ZS.0,NK488VIP3,1,1048,93,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451719,WTP6741ZL.2/PEYYB479,SZB4122ZL.0,1,1049,93,64,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451718,B7T7T812ZS.4/UBFXC736,SZC5142ZL.0,1,1050,93,60,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451717,SX5885ZS.0,NK488VIP3,1,1051,93,56,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451716,UBTUE209/B7Y6Y842ZL.1,SZD6162ZL.0,1,1052,93,52,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451715,B6T7T943ZS.2/1FTB72,,1,1053,93,48,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4G,UR272451714,DKB255PRO3,DKB255PRO3,1,1054,93,44,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451713,SXD3239ZL.0,NK467VIP3,1,1055,94,44,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451712,WTP6741ZL.2/PEXXE236,SZC5162ZL.0,1,1056,94,48,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451711,SXD3249ZL.0,NS75VIP3,1,1057,94,52,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451710,SX5885ZS.0,NK488VIP3,1,1058,94,56,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451709,SX5885ZS.0,NK488VIP3,1,1059,94,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451708,ZTU7026ZL.2/8DTB18,SZC5232ZL.0,1,1060,94,64,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451707,SX5885ZS.0,NK488VIP3,1,1061,94,68,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451706,SX5885ZS.0,NK488VIP3,1,1062,94,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451705,SX5885ZS.0,NK488VIP3,1,1063,94,76,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451704,SX5885ZS.0,NK488VIP3,1,1064,94,80,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451703,SX5885ZS.0,NK488VIP3,1,1065,95,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451702,SX5885ZS.0,NK488VIP3,1,1066,95,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451701,SX5885ZS.0,NK488VIP3,1,1067,95,72,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451700,B7T1C128ZS.1/1YHB35,SZD6132ZL.0,1,1068,95,68,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451699,ZTU7026ZL.2/PEFXD266,SZD5392ZL.0,1,1069,95,64,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451698,SX8394ZS.0,NS73VIP3,1,1070,95,60,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451697,SX5885ZS.0,NK488VIP3,1,1071,95,56,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451696,ZTU7026ZL.2/PEYFC319,SZC5262ZL.0,1,1072,95,52,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451695,WTP6741ZL.2/UBYYF340,SZD5382ZL.0,1,1073,95,48,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451694,DKB265PRO3,DKB265PRO3,1,1074,95,44,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451693,SX5885ZS.0,NK488VIP3,1,1075,96,44,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451692,SX5885ZS.0,NK488VIP3,1,1076,96,48,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451691,SX5885ZS.0,NK488VIP3,1,1077,96,52,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451690,DKB255PRO3,DKB255PRO3,1,1078,96,56,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451689,PEUTE046/PEYXB198,SZB4112,1,1079,96,60,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451688,SX5885ZS.0,NK488VIP3,1,1080,96,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451687,SX5885ZS.0,NK488VIP3,1,1081,96,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451686,SX5885ZS.0,NK488VIP3,1,1082,96,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451685,SX5885ZS.0,NK488VIP3,1,1083,96,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451684,SX5885ZS.0,NK488VIP3,1,1084,96,80,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451683,B7Y6Y842ZL.1/8DTB18,SZC5122ZL.0,1,1085,97,80,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451682,SX5885ZS.0,NK488VIP3,1,1086,97,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451681,DKB360PRO3,DKB360PRO3,1,1087,97,72,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451680,SX5885ZS.0,NK488VIP3,1,1088,97,68,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451679,WTP6741ZL.2/UBYYD390,SZC5202ZL.0,1,1089,97,64,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451678,SX5885ZS.0,NK488VIP3,1,1090,97,60,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451677,SX5885ZS.0,NK488VIP3,1,1091,97,56,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451676,SX5885ZS.0,NK488VIP3,1,1092,97,52,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451675,SX5885ZS.0,NK488VIP3,1,1093,97,48,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451674,SX5885ZS.0,NK488VIP3,1,1094,97,44,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451673,ZTU7026ZL.2/2SHB03,SZC5222ZL.0,1,1095,98,44,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451672,SX5885ZS.0,NK488VIP3,1,1096,98,48,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451671,ZTU7026ZL.2/WYF6091,,1,1097,98,52,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451670,DKB360PRO3,DKB360PRO3,1,1098,98,56,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451669,WTP6741ZL.2/PEYFB129,SZC5172ZL.0,1,1099,98,60,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451668,SX5885ZS.0,NK488VIP3,1,1100,98,64,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451667,SX5885ZS.0,NK488VIP3,1,1101,98,68,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451666,SX5885ZS.0,NK488VIP3,1,1102,98,72,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451665,SX5885ZS.0,NK488VIP3,1,1103,98,76,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451664,DKB265PRO3,DKB265PRO3,1,1104,98,80,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451663,B7T7T812ZS.4/PEYFA119,SZB4102ZL.0,1,1105,99,80,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451662,SX5885ZS.0,NK488VIP3,1,1106,99,76,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451661,SXD3239ZL.0,NK467VIP3,1,1107,99,72,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451660,ZTU7026ZL.2/UBYFF788,SZC5282ZL.0,1,1108,99,68,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451659,SX5885ZS.0,NK488VIP3,1,1109,99,64,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451658,SX5885ZS.0,NK488VIP3,1,1110,99,60,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451657,SX5885ZS.0,NK488VIP3,1,1111,99,56,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451656,WTP6741ZL.2/PEYXD248,SZC5192ZL.0,1,1112,99,52,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451655,DKB255PRO3,DKB255PRO3,1,1113,99,48,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451654,SX5885ZS.0,NK488VIP3,1,1114,99,44,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451653,SX5885ZS.0,NK488VIP3,1,1115,100,44,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451652,SX5885ZS.0,NK488VIP3,1,1116,100,48,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451651,SX5885ZS.0,NK488VIP3,1,1117,100,52,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451650,SX5885ZS.0,NK488VIP3,1,1118,100,56,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451649,WTP6741ZL.2/1ZDB84,SZD6202ZL.0,1,1119,100,60,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451648,SX5885ZS.0,NK488VIP3,1,1120,100,64,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451647,SX5885ZS.0,NK488VIP3,1,1121,100,68,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451646,SX5885ZS.0,NK488VIP3,1,1122,100,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451645,SX5885ZS.0,NK488VIP3,1,1123,100,76,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451644,SX8394ZS.0,NS73VIP3,1,1124,100,80,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451643,PETTF126ZL.2/UBYYD850,SZD5332ZL.0,1,1125,101,80,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451642,WTP6741ZL.2/WYXD534,,1,1126,101,76,BRTR BC33 Itaporã-MS,,,,,
,O4G,UR272451641,SX5885ZS.0,NK488VIP3,1,1127,101,72,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451640,WTP6741ZL.2/UBYYE210,SZD5372ZL.0,1,1128,101,68,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451639,PETTF126ZL.2/UBYXE329,SZE5412ZL.0,1,1129,101,64,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451638,SX5885ZS.0,NK488VIP3,1,1130,101,60,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451637,SX5885ZS.0,NK488VIP3,1,1131,101,56,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451636,WTP6741ZL.2/D8BB55,,1,1132,101,52,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451635,PETTF126ZL.2/8DTB18,SZD5312ZL.0,1,1133,101,48,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451634,SX5885ZS.0,NK488VIP3,1,1134,101,44,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451633,SX5885ZS.0,NK488VIP3,1,1135,2,84,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451632,ZTU7026ZL.2/1EEB63,SZE6102ZL.0,1,1136,2,88,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451631,SXD3249ZL.0,NS75VIP3,1,1137,2,92,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451630,SX5885ZS.0,NK488VIP3,1,1138,2,96,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451629,SX5885ZS.0,NK488VIP3,1,1139,2,100,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451628,SX5885ZS.0,NK488VIP3,1,1140,2,104,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451627,SX8394ZS.0,NS73VIP3,1,1141,2,108,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451626,DKB360PRO3,DKB360PRO3,1,1142,2,112,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451625,SXD3239ZL.0,NK467VIP3,1,1143,2,116,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451624,SX5885ZS.0,NK488VIP3,1,1144,2,120,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451623,SX5885ZS.0,NK488VIP3,1,1145,3,120,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451622,SX5885ZS.0,NK488VIP3,1,1146,3,116,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451621,ZTU7026ZL.2/1FTB72,,1,1147,3,112,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451620,B7T1C128ZS.1/UBYYD399,SZD6142ZL.0,1,1148,3,108,BRTR BC33 Itaporã-MS,"6,0000",,,,
,O4G,UR272451619,ZTU7026ZL.2/PEYYC439,SZD5402ZL.0,1,1149,3,104,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451618,B7Y6Y842ZL.1/UBTUE619,SZC5152ZL.0,1,1150,3,100,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451617,SX5885ZS.0,NK488VIP3,1,1151,3,96,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451616,SX5885ZS.0,NK488VIP3,1,1152,3,92,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451615,WTP6741ZL.2/UBYXE419,SZD5352ZL.0,1,1153,3,88,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451614,2ZRB29ZS.0/WXFC164,SZC5112ZL.0,1,1154,3,84,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451613,SX5885ZS.0,NK488VIP3,1,1155,4,84,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451612,SX5885ZS.0,NK488VIP3,1,1156,4,88,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451611,SX5885ZS.0,NK488VIP3,1,1157,4,92,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451610,SX5885ZS.0,NK488VIP3,1,1158,4,96,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451609,SX5885ZS.0,NK488VIP3,1,1159,4,100,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451608,WTP6741ZL.2/UBYYE349,SZF6212ZL.0,1,1160,4,104,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451607,ZTU7026ZL.2/UBYFF378,SZC5272ZL.0,1,1161,4,108,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451606,B6T7T943ZS.2/UBYYE369,SZE6192ZL.0,1,1162,4,112,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451605,SX5885ZS.0,NK488VIP3,1,1163,4,116,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451604,B7T1C128ZS.1/UBYXE329,SZF6152ZL.0,1,1164,4,120,BRTR BC33 Itaporã-MS,"2,0000",,,,
,O4G,UR272451603,SX5885ZS.0,NK488VIP3,1,1165,5,120,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451602,SX5885ZS.0,NK488VIP3,1,1166,5,116,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451601,SX5885ZS.0,NK488VIP3,1,1167,5,112,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451600,WTP6741ZL.2/UBYXG377,SZD5362ZL.0,1,1168,5,108,BRTR BC33 Itaporã-MS,"3,0000",,,,
,O4G,UR272451599,SX5885ZS.0,NK488VIP3,1,1169,5,104,BRTR BC33 Itaporã-MS,"7,0000",,,,
,O4G,UR272451598,ZTU7026ZL.2/UBYYD760,SZC5302ZL.0,1,1170,5,100,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451597,WTP6741ZL.2/UBYXD730,SZD5342ZL.0,1,1171,5,96,BRTR BC33 Itaporã-MS,"4,0000",,,,
,O4G,UR272451596,SX5885ZS.0,NK488VIP3,1,1172,5,92,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451595,SX5885ZS.0,NK488VIP3,1,1173,5,88,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451594,SX5885ZS.0,NK488VIP3,1,1174,5,84,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451593,SX5885ZS.0,NK488VIP3,1,1175,6,84,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451592,DKB255PRO3,DKB255PRO3,1,1176,6,88,BRTR BC33 Itaporã-MS,"5,0000",,,,
,O4G,UR272451591,SX5885ZS.0,NK488VIP3,1,1177,6,92,BRTR BC33 Itaporã-MS,"8,0000",,,,
,O4G,UR272451590,WTP6741ZL.2/UBYYE190,SZC5212ZL.0,1,1178,6,96,BRTR BC33 Itaporã-MS,"5,0000",,,,
