#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFJ_MM,,UR271682038,3,0131,33,1,131,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD2621ZL.0,,,,,37.18,,,,,,25.45,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFC_MM,,UR271682145,1,0024,11,25,24,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SXC2320ZS.0,,,,,34.32,,,,,,22.10,,5,,,130,265,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFC_MM,,UR271682071,2,0098,26,24,98,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXC2320ZS.0,,,,,36.97,,,,,,23.90,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFC_MM,,UR271682019,3,0150,36,8,150,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXC2320ZS.0,,,,,35.17,,,,,,23.00,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEV_MM,,UR271682144,1,0025,11,33,25,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SW8015ZL.0,,,,,32.08,,,,,,23.15,,5,,,140,266,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEV_MM,,UR271682055,2,0114,29,25,114,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SW8015ZL.0,,,,,35.98,,,,,,26.30,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEV_MM,,UR271682024,3,0145,35,33,145,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SW8015ZL.0,,,,,37.05,,,,,,26.50,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFP_MM,,UR271682143,1,0026,12,40,26,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXF258WT.0,,,,,35.69,,,,,,25.40,,5,,,140,270,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFP_MM,,UR271682086,2,0083,23,17,83,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXF258WT.0,,,,,41.34,,,,,,25.05,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFP_MM,,UR271682042,3,0127,32,32,127,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXF258WT.0,,,,,35.83,,,,,,25.80,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFM_MM,,UR271682142,1,0027,12,32,27,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD3249ZL.0,,,,,34.39,,,,,,23.60,,1,,,130,255,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFM_MM,,UR271682069,2,0100,26,8,100,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD3249ZL.0,,,,,38.34,,,,,,23.75,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFM_MM,,UR271682021,3,0148,36,24,148,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD3249ZL.0,,,,,39.37,,,,,,24.15,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682141,1,0028,12,24,28,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8934ZS.0,,,,,41.39,,,,,,22.70,,1,,,147,280,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682061,2,0108,28,24,108,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8934ZS.0,,,,,40.37,,,,,,23.05,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682040,3,0129,32,16,129,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX8934ZS.0,,,,,35.61,,,,,,22.05,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEK_MM,,UR271682140,1,0029,12,16,29,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZE5130,,,,,34.25,,,,,,21.60,,5,,,135,255,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEK_MM,,UR271682084,2,0085,23,33,85,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZE5130,,,,,29.25,,,,,,21.60,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEK_MM,,UR271682014,3,0155,37,33,155,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SZE5130,,,,,27.12,,,,,,21.05,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEY_MM,,UR271682139,1,0030,12,8,30,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX7005ZS.0,,,,,39.75,,,,,,24.10,,1,,,132,280,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEY_MM,,UR271682056,2,0113,29,17,113,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX7005ZS.0,,,,,42.04,,,,,,24.80,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YEY_MM,,UR271682035,3,0134,33,25,134,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SX7005ZS.0,,,,,39.97,,,,,,26.45,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682138,1,0031,13,1,31,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8934ZS.0,,,,,35.69,,,,,,21.80,,1,,,125,260,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682058,2,0111,29,1,111,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8934ZS.0,,,,,35.82,,,,,,21.30,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF4_MM,,UR271682044,3,0125,31,33,125,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8934ZS.0,,,,,34.78,,,,,,21.00,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF3_MM,,UR271682137,1,0032,13,9,32,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8394ZS.0,,,,,35.58,,,,,,22.55,,1,,,130,275,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF3_MM,,UR271682076,2,0093,25,17,93,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8394ZS.0,,,,,38.55,,,,,,22.25,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YF3_MM,,UR271682041,3,0128,32,24,128,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SX8394ZS.0,,,,,38.74,,,,,,22.60,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXP_MM,,UR271682136,1,0033,13,17,33,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P30F53VYHR PI,,,,,35.68,,,,,,20.45,,5,,,145,270,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXP_MM,,UR271682079,2,0090,24,8,90,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P30F53VYHR PI,,,,,36.29,,,,,,21.40,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXP_MM,,UR271682031,3,0138,34,24,138,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P30F53VYHR PI,,,,,36.30,,,,,,21.30,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWV_MM,,UR271682135,1,0034,13,25,34,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,AS1820PRO3,,,,,37.13,,,,,,20.10,,1,,,130,265,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWV_MM,,UR271682059,2,0110,28,8,110,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,AS1820PRO3,,,,,38.39,,,,,,22.60,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWV_MM,,UR271682015,3,0154,37,25,154,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1820PRO3,,,,,37.11,,,,,,17.75,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXN_MM,,UR271682134,1,0035,13,33,35,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,34.41,,,,,,24.90,,5,,,140,240,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXN_MM,,UR271682072,2,0097,26,32,97,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,35.45,,,,,,26.90,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXN_MM,,UR271682032,3,0137,34,32,137,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,MG711PWU,,,,,39.29,,,,,,25.45,,9,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXS_MM,,UR271682133,1,0036,14,40,36,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3707VYH PI,,,,,32.79,,,,,,23.30,,1,,,130,260,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXS_MM,,UR271682057,2,0112,29,9,112,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3707VYH PI,,,,,34.41,,,,,,23.10,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXS_MM,,UR271682025,3,0144,35,25,144,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3707VYH PI,,,,,31.90,,,,,,25.10,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWN_MM,,UR271682132,1,0037,14,32,37,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3898,,,,,37.48,,,,,,25.65,,5,,,120,260,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWN_MM,,UR271682067,2,0102,27,9,102,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3898,,,,,39.28,,,,,,25.60,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWN_MM,,UR271682037,3,0132,33,9,132,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3898,,,,,36.68,,,,,,24.95,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXU_MM,,UR271682131,1,0038,14,24,38,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3845VYHR,,,,,44.79,,,,,,22.15,,1,,,135,280,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXU_MM,,UR271682075,2,0094,25,25,94,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3845VYHR,,,,,42.04,,,,,,25.10,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXU_MM,,UR271682039,3,0130,32,8,130,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,P3845VYHR,,,,,37.84,,,,,,24.10,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWZ_MM,,UR271682130,1,0039,14,16,39,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1868PRO3,,,,,36.14,,,,,,19.70,,1,,,105,240,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWZ_MM,,UR271682087,2,0082,23,9,82,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1868PRO3,,,,,39.68,,,,,,23.30,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XWZ_MM,,UR271682029,3,0140,34,8,140,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1868PRO3,,,,,37.10,,,,,,20.55,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX2_MM,,UR271682129,1,0040,14,8,40,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2612PWU,,,,,34.40,,,,,,22.35,,5,,,140,235,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX2_MM,,UR271682062,2,0107,28,32,107,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2612PWU,,,,,38.01,,,,,,23.65,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX2_MM,,UR271682020,3,0149,36,16,149,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2612PWU,,,,,34.36,,,,,,22.75,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX5_MM,,UR271682128,1,0041,15,1,41,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,B2801PWU,,,,,36.88,,,,,,21.65,,1,,,130,250,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX5_MM,,UR271682070,2,0099,26,16,99,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2801PWU,,,,,37.54,,,,,,22.20,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XX5_MM,,UR271682036,3,0133,33,17,133,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2801PWU,,,,,38.82,,,,,,21.30,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXA_MM,,UR271682127,1,0042,15,9,42,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,DKB390PRO4,,,,,31.83,,,,,,21.60,,5,,,155,245,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXA_MM,,UR271682064,2,0105,27,33,105,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,DKB390PRO4,,,,,33.57,,,,,,22.75,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112XXA_MM,,UR271682028,3,0141,35,1,141,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,DKB390PRO4,,,,,30.13,,,,,,21.05,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGA_MM,,UR271682126,1,0043,15,17,43,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZD5211ZL.0,,,,,36.53,,,,,,26.35,,1,,,135,260,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGA_MM,,UR271682093,2,0076,22,40,76,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZD5211ZL.0,,,,,36.20,,,,,,22.45,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGA_MM,,UR271682005,3,0164,39,25,164,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZD5211ZL.0,,,,,32.59,,,,,,22.35,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFU_MM,,UR271682125,1,0044,15,25,44,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,35.69,,,,,,22.45,,1,,,125,250,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFU_MM,,UR271682101,2,0068,20,24,68,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,40.81,,,,,,22.40,,5,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFU_MM,,UR271682006,3,0163,39,17,163,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,39.13,,,,,,22.40,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGE_MM,,UR271682124,1,0045,15,33,45,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SZF558WT.0,,,,,33.53,,,,,,24.05,,5,,,130,260,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGE_MM,,UR271682100,2,0069,20,16,69,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SZF558WT.0,,,,,35.91,,,,,,26.05,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YGE_MM,,UR271681998,3,0171,41,1,171,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZF558WT.0,,,,,32.52,,,,,,24.75,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFH_MM,,UR271682123,1,0046,16,40,46,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD228ZS.0,,,,,37.40,,,,,,27.30,,5,,,130,280,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFH_MM,,UR271682091,2,0078,22,24,78,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD228ZS.0,,,,,41.01,,,,,,25.25,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
,BRTR BT07 Balsas llI,22WNBPEYG6J1BT07,BT07,6J1,21ALL112YFH_MM,,UR271682004,3,0165,39,33,165,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD228ZS.0,,,,,35.76,,,,,,26.35,,1,,,,,,,,,10,-45.27143000,-6.85224000,,
